Week Ending,Provider State,Residents Weekly Confirmed COVID-19,Residents Weekly All Deaths,Residents Weekly COVID-19 Deaths,Total Number of Occupied Beds
2021-06-20,OH,17.0,275.0,1.0,61466.0
2021-06-20,OK,3.0,70.0,2.0,15591.0
2021-06-20,OR,25.0,31.0,1.0,6285.0
2021-06-20,PA,8.0,390.0,8.0,64273.0
2021-06-20,PR,0.0,0.0,0.0,104.0
2021-06-20,RI,1.0,25.0,0.0,6388.0
2021-06-20,SC,8.0,67.0,0.0,14836.0
2021-06-20,SD,0.0,26.0,0.0,4815.0
2021-06-20,TN,3.0,170.0,1.0,23671.0
2021-06-20,TX,15.0,241.0,4.0,76574.0
2021-06-20,UT,2.0,23.0,0.0,5162.0
2021-06-20,VA,0.0,120.0,0.0,25214.0
2021-06-20,VT,0.0,15.0,0.0,2287.0
2021-06-20,WA,11.0,58.0,2.0,13025.0
2021-06-20,WI,8.0,101.0,0.0,18555.0
2021-06-20,WV,1.0,46.0,0.0,8618.0
2021-06-20,WY,8.0,12.0,0.0,2013.0
2021-06-27,AK,0.0,1.0,0.0,711.0
2021-06-27,AL,2.0,110.0,2.0,19510.0
2021-06-27,AR,10.0,80.0,0.0,14829.0
2021-06-27,AZ,19.0,27.0,0.0,10389.0
2021-06-27,CA,22.0,290.0,0.0,88804.0
2021-06-27,CO,9.0,61.0,1.0,14128.0
2021-06-27,CT,1.0,93.0,0.0,18640.0
2021-06-27,DC,0.0,1.0,0.0,1973.0
2021-06-27,DE,3.0,9.0,0.0,3511.0
2021-06-27,FL,36.0,210.0,3.0,65648.0
2021-06-27,GA,3.0,91.0,0.0,27822.0
2021-06-27,GU,0.0,0.0,0.0,16.0
2021-06-27,HI,1.0,20.0,0.0,3289.0
2021-06-27,IA,4.0,105.0,1.0,20184.0
2021-06-27,ID,0.0,19.0,0.0,3607.0
2021-06-27,IL,26.0,173.0,3.0,56849.0
2021-06-27,IN,9.0,199.0,5.0,33988.0
2021-06-27,KS,4.0,72.0,2.0,14899.0
2021-06-27,KY,10.0,100.0,0.0,20324.0
2021-06-27,LA,6.0,82.0,1.0,23019.0
2021-06-27,MA,1.0,133.0,0.0,31674.0
2021-06-27,MD,3.0,78.0,0.0,20613.0
2021-06-27,ME,1.0,39.0,2.0,5283.0
2021-06-27,MI,1.0,174.0,1.0,31406.0
2021-06-27,MN,0.0,125.0,2.0,21656.0
2021-06-27,MO,39.0,138.0,6.0,33765.0
2021-06-27,MS,0.0,54.0,0.0,13581.0
2021-06-27,MT,2.0,18.0,0.0,3335.0
2021-06-27,NC,3.0,137.0,0.0,32032.0
2021-06-27,ND,0.0,28.0,0.0,4570.0
2021-06-27,NE,10.0,60.0,0.0,9794.0
2021-06-27,NH,1.0,32.0,0.0,5596.0
2021-06-27,NJ,6.0,106.0,1.0,37112.0
2021-06-27,NM,2.0,33.0,0.0,4746.0
2021-06-27,NV,0.0,20.0,0.0,5217.0
2021-06-27,NY,12.0,440.0,5.0,92069.0
2021-06-27,OH,11.0,314.0,2.0,61744.0
2021-06-27,OK,3.0,88.0,1.0,15731.0
2021-06-27,OR,30.0,32.0,0.0,6281.0
2021-06-27,PA,11.0,439.0,7.0,64435.0
2021-06-27,PR,0.0,0.0,0.0,116.0
2021-06-27,RI,1.0,33.0,1.0,6438.0
2021-06-27,SC,4.0,77.0,0.0,15054.0
2021-06-27,SD,0.0,23.0,0.0,4914.0
2021-06-27,TN,9.0,177.0,2.0,23676.0
2021-06-27,TX,11.0,314.0,5.0,77225.0
2021-06-27,UT,2.0,12.0,1.0,5233.0
2021-06-27,VA,1.0,116.0,1.0,25261.0
2021-06-27,VT,0.0,11.0,0.0,2299.0
2021-06-27,WA,8.0,60.0,0.0,13036.0
2021-06-27,WI,3.0,120.0,0.0,18576.0
2021-06-27,WV,2.0,47.0,1.0,8629.0
2021-06-27,WY,0.0,11.0,0.0,2007.0
2021-07-04,AK,0.0,6.0,0.0,705.0
2021-07-04,AL,11.0,97.0,2.0,19968.0
2021-07-04,AR,10.0,58.0,0.0,14864.0
2021-07-04,AZ,18.0,40.0,0.0,10406.0
2021-07-04,CA,24.0,265.0,3.0,88862.0
2021-07-04,CO,12.0,67.0,4.0,14138.0
2021-07-04,CT,0.0,97.0,0.0,18982.0
2021-07-04,DC,0.0,7.0,0.0,1987.0
2021-07-04,DE,0.0,17.0,1.0,3512.0
2021-07-04,FL,130.0,244.0,7.0,65557.0
2021-07-04,GA,2.0,92.0,1.0,27919.0
2021-07-04,GU,0.0,0.0,0.0,18.0
2021-07-04,HI,0.0,18.0,0.0,3315.0
2021-07-04,IA,10.0,94.0,0.0,20191.0
2021-07-04,ID,0.0,13.0,0.0,3594.0
2021-07-04,IL,30.0,200.0,4.0,57003.0
2021-07-04,IN,27.0,181.0,9.0,35004.0
2021-07-04,KS,4.0,68.0,2.0,15025.0
2021-07-04,KY,12.0,99.0,3.0,20554.0
2021-07-04,LA,10.0,83.0,0.0,22597.0
2021-07-04,MA,7.0,156.0,0.0,31626.0
2021-07-04,MD,2.0,73.0,1.0,20768.0
2021-07-04,ME,0.0,39.0,0.0,5292.0
2021-07-04,MI,0.0,155.0,0.0,31496.0
2021-07-04,MN,2.0,138.0,0.0,20731.0
2021-07-04,MO,27.0,187.0,7.0,33689.0
2021-07-04,MS,5.0,37.0,0.0,13567.0
2021-07-04,MT,15.0,14.0,1.0,3356.0
2021-07-04,NC,14.0,129.0,1.0,32274.0
2021-07-04,ND,0.0,28.0,0.0,4566.0
2021-07-04,NE,1.0,64.0,1.0,9844.0
2021-07-04,NH,9.0,32.0,0.0,5601.0
2021-07-04,NJ,3.0,107.0,1.0,36434.0
2021-07-04,NM,3.0,21.0,1.0,4740.0
2021-07-04,NV,10.0,9.0,0.0,5248.0
2021-07-04,NY,6.0,411.0,4.0,90681.0
2021-07-04,OH,6.0,318.0,1.0,61854.0
2021-07-04,OK,5.0,74.0,0.0,16262.0
2021-07-04,OR,9.0,18.0,2.0,6323.0
2021-07-04,PA,7.0,412.0,1.0,64328.0
2021-07-04,PR,0.0,0.0,0.0,95.0
2021-07-04,RI,0.0,29.0,0.0,6476.0
2021-07-04,SC,7.0,82.0,0.0,15157.0
2021-07-04,SD,0.0,31.0,1.0,4937.0
2021-07-04,TN,3.0,166.0,2.0,23744.0
2021-07-04,TX,23.0,258.0,5.0,77259.0
2021-07-04,UT,4.0,14.0,0.0,5251.0
2021-07-04,VA,1.0,114.0,0.0,25139.0
2021-07-04,VT,0.0,19.0,0.0,2315.0
2021-07-04,WA,8.0,70.0,0.0,13054.0
2021-07-04,WI,3.0,112.0,1.0,18449.0
2021-07-04,WV,3.0,51.0,0.0,8641.0
2021-07-04,WY,1.0,15.0,2.0,2022.0
2021-07-11,AK,1.0,3.0,0.0,716.0
2021-07-11,AL,9.0,85.0,0.0,19442.0
2021-07-11,AR,12.0,71.0,2.0,14902.0
2021-07-11,AZ,7.0,36.0,1.0,10366.0
2021-07-11,CA,40.0,271.0,3.0,88874.0
2021-07-11,CO,23.0,75.0,3.0,14168.0
2021-07-11,CT,1.0,88.0,0.0,18709.0
2021-07-11,DC,0.0,7.0,0.0,1978.0
2021-07-11,DE,0.0,14.0,0.0,3533.0
2021-07-11,FL,145.0,241.0,3.0,65908.0
2021-07-11,GA,11.0,88.0,0.0,27748.0
2021-07-11,GU,0.0,0.0,0.0,17.0
2021-07-11,HI,0.0,16.0,0.0,3323.0
2021-07-11,IA,1.0,110.0,1.0,20121.0
2021-07-11,ID,0.0,24.0,0.0,3560.0
2021-07-11,IL,9.0,225.0,4.0,56716.0
2021-07-11,IN,8.0,167.0,10.0,34065.0
2021-07-11,KS,8.0,75.0,1.0,15041.0
2021-07-11,KY,21.0,88.0,0.0,20438.0
2021-07-11,LA,9.0,72.0,1.0,22592.0
2021-07-11,MA,11.0,145.0,0.0,31772.0
2021-07-11,MD,1.0,71.0,0.0,20744.0
2021-07-11,ME,5.0,36.0,0.0,5244.0
2021-07-11,MI,1.0,152.0,0.0,31412.0
2021-07-11,MN,8.0,137.0,0.0,20654.0
2021-07-11,MO,35.0,155.0,7.0,33664.0
2021-07-11,MS,7.0,46.0,0.0,13512.0
2021-07-11,MT,3.0,18.0,2.0,3315.0
2021-07-11,NC,8.0,146.0,2.0,32229.0
2021-07-11,ND,0.0,27.0,0.0,4585.0
2021-07-11,NE,2.0,48.0,1.0,9787.0
2021-07-11,NH,2.0,36.0,1.0,5586.0
2021-07-11,NJ,2.0,128.0,0.0,36526.0
2021-07-11,NM,1.0,25.0,0.0,4755.0
2021-07-11,NV,10.0,17.0,1.0,5208.0
2021-07-11,NY,11.0,437.0,2.0,90726.0
2021-07-11,OH,6.0,303.0,4.0,61917.0
2021-07-11,OK,25.0,85.0,7.0,15719.0
2021-07-11,OR,6.0,33.0,5.0,6320.0
2021-07-11,PA,2.0,431.0,3.0,64354.0
2021-07-11,PR,0.0,0.0,0.0,90.0
2021-07-11,RI,1.0,23.0,0.0,6485.0
2021-07-11,SC,9.0,88.0,1.0,15091.0
2021-07-11,SD,0.0,28.0,0.0,4928.0
2021-07-11,TN,8.0,168.0,4.0,23677.0
2021-07-11,TX,31.0,302.0,12.0,77146.0
2021-07-11,UT,2.0,19.0,0.0,5240.0
2021-07-11,VA,2.0,92.0,1.0,25153.0
2021-07-11,VT,0.0,13.0,0.0,2317.0
2021-07-11,WA,2.0,60.0,1.0,13031.0
2021-07-11,WI,5.0,105.0,0.0,18491.0
2021-07-11,WV,3.0,52.0,0.0,8663.0
2021-07-11,WY,4.0,12.0,1.0,2006.0
2021-07-18,AK,0.0,3.0,0.0,700.0
2021-07-18,AL,20.0,100.0,0.0,19509.0
2021-07-18,AR,28.0,57.0,0.0,14907.0
2021-07-18,AZ,11.0,42.0,2.0,10466.0
2021-07-18,CA,57.0,252.0,7.0,89320.0
2021-07-18,CO,15.0,61.0,2.0,14242.0
2021-07-18,CT,0.0,75.0,0.0,18821.0
2021-07-18,DC,0.0,5.0,0.0,1984.0
2021-07-18,DE,0.0,14.0,0.0,3534.0
2021-07-18,FL,226.0,218.0,3.0,65835.0
2021-07-18,GA,8.0,83.0,0.0,28754.0
2021-07-18,GU,0.0,0.0,0.0,18.0
2021-07-18,HI,0.0,19.0,0.0,3341.0
2021-07-18,IA,2.0,87.0,0.0,20089.0
2021-07-18,ID,3.0,13.0,0.0,3603.0
2021-07-18,IL,14.0,231.0,8.0,57497.0
2021-07-18,IN,8.0,174.0,9.0,34235.0
2021-07-18,KS,19.0,82.0,2.0,15097.0
2021-07-18,KY,32.0,101.0,2.0,20654.0
2021-07-18,LA,33.0,86.0,1.0,22634.0
2021-07-18,MA,15.0,147.0,1.0,32037.0
2021-07-18,MD,2.0,66.0,0.0,20984.0
2021-07-18,ME,0.0,31.0,2.0,5265.0
2021-07-18,MI,4.0,158.0,2.0,31588.0
2021-07-18,MN,3.0,121.0,0.0,20701.0
2021-07-18,MO,136.0,170.0,7.0,33696.0
2021-07-18,MS,17.0,45.0,0.0,13578.0
2021-07-18,MT,0.0,12.0,0.0,3380.0
2021-07-18,NC,12.0,135.0,0.0,32442.0
2021-07-18,ND,1.0,30.0,0.0,4466.0
2021-07-18,NE,11.0,61.0,2.0,9856.0
2021-07-18,NH,3.0,33.0,0.0,5600.0
2021-07-18,NJ,6.0,106.0,0.0,36730.0
2021-07-18,NM,0.0,25.0,0.0,4771.0
2021-07-18,NV,36.0,13.0,1.0,5201.0
2021-07-18,NY,10.0,407.0,1.0,91124.0
2021-07-18,OH,14.0,272.0,2.0,62106.0
2021-07-18,OK,24.0,78.0,2.0,15730.0
2021-07-18,OR,9.0,34.0,0.0,6348.0
2021-07-18,PA,9.0,448.0,6.0,64772.0
2021-07-18,PR,0.0,0.0,0.0,86.0
2021-07-18,RI,1.0,30.0,0.0,6512.0
2021-07-18,SC,6.0,70.0,1.0,15124.0
2021-07-18,SD,0.0,39.0,0.0,4930.0
2021-07-18,TN,2.0,146.0,2.0,23760.0
2021-07-18,TX,37.0,298.0,11.0,77554.0
2021-07-18,UT,8.0,24.0,1.0,5264.0
2021-07-18,VA,2.0,103.0,0.0,25418.0
2021-07-18,VT,0.0,8.0,0.0,2333.0
2021-07-18,WA,6.0,56.0,1.0,13043.0
2021-07-18,WI,2.0,108.0,1.0,18589.0
2021-07-18,WV,1.0,49.0,0.0,8700.0
2021-07-18,WY,2.0,11.0,1.0,2000.0
2021-07-25,AK,1.0,3.0,0.0,699.0
2021-07-25,AL,53.0,94.0,0.0,19394.0
2021-07-25,AR,42.0,58.0,3.0,15001.0
2021-07-25,AZ,9.0,35.0,0.0,10492.0
2021-07-25,CA,102.0,255.0,3.0,89661.0
2021-07-25,CO,21.0,85.0,1.0,14233.0
2021-07-25,CT,7.0,66.0,0.0,18799.0
2021-07-25,DC,0.0,5.0,0.0,1996.0
2021-07-25,DE,0.0,13.0,0.0,3552.0
2021-07-25,FL,367.0,247.0,18.0,66296.0
2021-07-25,GA,23.0,93.0,1.0,27845.0
2021-07-25,GU,0.0,0.0,0.0,17.0
2021-07-25,HI,1.0,16.0,0.0,3354.0
2021-07-25,IA,2.0,123.0,1.0,20771.0
2021-07-25,ID,9.0,20.0,0.0,3595.0
2021-07-25,IL,27.0,247.0,4.0,57172.0
2021-07-25,IN,8.0,163.0,0.0,34004.0
2021-07-25,KS,10.0,84.0,0.0,15602.0
2021-07-25,KY,35.0,104.0,2.0,20511.0
2021-07-25,LA,97.0,108.0,2.0,22611.0
2021-07-25,MA,6.0,143.0,2.0,31903.0
2021-07-25,MD,3.0,60.0,0.0,21128.0
2021-07-25,ME,0.0,43.0,2.0,5270.0
2021-07-25,MI,12.0,162.0,3.0,31641.0
2021-07-25,MN,3.0,137.0,1.0,20906.0
2021-07-25,MO,175.0,166.0,8.0,33865.0
2021-07-25,MS,44.0,58.0,3.0,13624.0
2021-07-25,MT,2.0,17.0,0.0,3384.0
2021-07-25,NC,25.0,145.0,0.0,32486.0
2021-07-25,ND,1.0,30.0,0.0,4606.0
2021-07-25,NE,10.0,62.0,0.0,9911.0
2021-07-25,NH,5.0,29.0,0.0,5635.0
2021-07-25,NJ,22.0,141.0,0.0,36767.0
2021-07-25,NM,5.0,24.0,0.0,4795.0
2021-07-25,NV,21.0,9.0,1.0,5177.0
2021-07-25,NY,15.0,450.0,1.0,91496.0
2021-07-25,OH,24.0,307.0,2.0,62495.0
2021-07-25,OK,40.0,65.0,3.0,15771.0
2021-07-25,OR,3.0,25.0,0.0,6293.0
2021-07-25,PA,26.0,425.0,3.0,64786.0
2021-07-25,PR,0.0,0.0,0.0,107.0
2021-07-25,RI,1.0,29.0,0.0,6494.0
2021-07-25,SC,8.0,72.0,0.0,15212.0
2021-07-25,SD,10.0,31.0,0.0,4940.0
2021-07-25,TN,20.0,172.0,1.0,23679.0
2021-07-25,TX,164.0,275.0,15.0,77916.0
2021-07-25,UT,18.0,19.0,1.0,5283.0
2021-07-25,VA,12.0,145.0,1.0,25593.0
2021-07-25,VT,0.0,11.0,0.0,2330.0
2021-07-25,WA,6.0,46.0,1.0,13010.0
2021-07-25,WI,4.0,112.0,0.0,18579.0
2021-07-25,WV,23.0,41.0,1.0,8742.0
2021-07-25,WY,1.0,8.0,1.0,2014.0
2021-08-01,AK,7.0,5.0,0.0,693.0
2021-08-01,AL,89.0,106.0,3.0,19498.0
2021-08-01,AR,61.0,63.0,4.0,15024.0
2021-08-01,AZ,16.0,37.0,1.0,10440.0
2021-08-01,CA,145.0,267.0,11.0,89861.0
2021-08-01,CO,8.0,64.0,3.0,14187.0
2021-08-01,CT,23.0,83.0,1.0,18835.0
2021-08-01,DC,0.0,7.0,0.0,1987.0
2021-08-01,DE,0.0,9.0,0.0,3571.0
2021-08-01,FL,613.0,264.0,22.0,66174.0
2021-08-01,GA,46.0,83.0,2.0,27970.0
2021-08-01,GU,0.0,0.0,0.0,18.0
2021-08-01,HI,13.0,19.0,0.0,3368.0
2021-08-01,IA,8.0,107.0,0.0,20215.0
2021-08-01,ID,7.0,28.0,2.0,3617.0
2021-08-01,IL,76.0,200.0,3.0,57571.0
2021-08-01,IN,49.0,178.0,2.0,34317.0
2021-08-01,KS,39.0,91.0,4.0,15145.0
2021-08-01,KY,59.0,80.0,3.0,20545.0
2021-08-01,LA,100.0,93.0,9.0,22621.0
2021-08-01,MA,53.0,134.0,0.0,32174.0
2021-08-01,MD,5.0,52.0,0.0,21176.0
2021-08-01,ME,1.0,38.0,0.0,5254.0
2021-08-01,MI,26.0,159.0,0.0,31638.0
2021-08-01,MN,1.0,157.0,2.0,21934.0
2021-08-01,MO,135.0,182.0,23.0,33915.0
2021-08-01,MS,43.0,44.0,3.0,14542.0
2021-08-01,MT,10.0,24.0,0.0,3388.0
2021-08-01,NC,41.0,144.0,5.0,32944.0
2021-08-01,ND,0.0,19.0,0.0,4792.0
2021-08-01,NE,4.0,56.0,1.0,9881.0
2021-08-01,NH,2.0,39.0,1.0,5665.0
2021-08-01,NJ,10.0,131.0,0.0,36685.0
2021-08-01,NM,13.0,31.0,0.0,4798.0
2021-08-01,NV,18.0,21.0,1.0,5151.0
2021-08-01,NY,31.0,443.0,2.0,91469.0
2021-08-01,OH,45.0,255.0,2.0,62282.0
2021-08-01,OK,25.0,70.0,7.0,15797.0
2021-08-01,OR,16.0,35.0,0.0,6292.0
2021-08-01,PA,56.0,388.0,6.0,64998.0
2021-08-01,PR,0.0,0.0,0.0,93.0
2021-08-01,RI,1.0,30.0,0.0,6427.0
2021-08-01,SC,22.0,72.0,1.0,15076.0
2021-08-01,SD,4.0,23.0,1.0,4916.0
2021-08-01,TN,69.0,163.0,5.0,23766.0
2021-08-01,TX,263.0,262.0,13.0,77787.0
2021-08-01,UT,8.0,32.0,3.0,5304.0
2021-08-01,VA,21.0,127.0,1.0,25522.0
2021-08-01,VT,0.0,18.0,0.0,2319.0
2021-08-01,WA,29.0,62.0,2.0,12925.0
2021-08-01,WI,12.0,130.0,1.0,18656.0
2021-08-01,WV,26.0,41.0,3.0,8786.0
2021-08-01,WY,0.0,14.0,0.0,2028.0
2021-08-08,AK,8.0,3.0,0.0,692.0
2021-08-08,AL,117.0,92.0,7.0,19441.0
2021-08-08,AR,84.0,71.0,4.0,15061.0
2021-08-08,AZ,28.0,43.0,0.0,10349.0
2021-08-08,CA,245.0,272.0,8.0,89573.0
2021-08-08,CO,32.0,56.0,0.0,14078.0
2021-08-08,CT,53.0,88.0,2.0,18781.0
2021-08-08,DC,0.0,5.0,0.0,2005.0
2021-08-08,DE,4.0,7.0,0.0,3567.0
2021-08-08,FL,775.0,278.0,53.0,66270.0
2021-08-08,GA,122.0,94.0,7.0,27911.0
2021-08-08,GU,0.0,0.0,0.0,16.0
2021-08-08,HI,12.0,15.0,0.0,3343.0
2021-08-08,IA,13.0,110.0,1.0,20172.0
2021-08-08,ID,10.0,12.0,3.0,3606.0
2021-08-08,IL,96.0,245.0,3.0,57253.0
2021-08-08,IN,42.0,186.0,9.0,34283.0
2021-08-08,KS,54.0,74.0,9.0,15068.0
2021-08-08,KY,98.0,87.0,2.0,20498.0
2021-08-08,LA,138.0,97.0,6.0,22472.0
2021-08-08,MA,57.0,152.0,1.0,32163.0
2021-08-08,MD,40.0,59.0,2.0,21247.0
2021-08-08,ME,2.0,36.0,0.0,5255.0
2021-08-08,MI,11.0,170.0,3.0,31336.0
2021-08-08,MN,15.0,102.0,1.0,20852.0
2021-08-08,MO,130.0,186.0,24.0,33925.0
2021-08-08,MS,72.0,53.0,4.0,13487.0
2021-08-08,MT,30.0,19.0,0.0,3381.0
2021-08-08,NC,78.0,144.0,4.0,32761.0
2021-08-08,ND,2.0,24.0,0.0,4626.0
2021-08-08,NE,11.0,79.0,1.0,10944.0
2021-08-08,NH,3.0,41.0,0.0,5643.0
2021-08-08,NJ,22.0,130.0,2.0,36711.0
2021-08-08,NM,8.0,41.0,3.0,4784.0
2021-08-08,NV,9.0,14.0,0.0,5162.0
2021-08-08,NY,82.0,450.0,8.0,91608.0
2021-08-08,OH,88.0,273.0,5.0,62520.0
2021-08-08,OK,52.0,75.0,3.0,15861.0
2021-08-08,OR,37.0,38.0,3.0,6226.0
2021-08-08,PA,97.0,449.0,10.0,65028.0
2021-08-08,PR,0.0,0.0,0.0,73.0
2021-08-08,RI,4.0,40.0,0.0,6398.0
2021-08-08,SC,30.0,63.0,4.0,15261.0
2021-08-08,SD,4.0,22.0,0.0,4883.0
2021-08-08,TN,67.0,155.0,5.0,23709.0
2021-08-08,TX,388.0,303.0,29.0,78191.0
2021-08-08,UT,6.0,24.0,3.0,5247.0
2021-08-08,VA,16.0,129.0,1.0,26422.0
2021-08-08,VT,14.0,16.0,1.0,2318.0
2021-08-08,WA,28.0,64.0,1.0,12892.0
2021-08-08,WI,15.0,116.0,3.0,18694.0
2021-08-08,WV,16.0,65.0,2.0,8723.0
2021-08-08,WY,0.0,9.0,0.0,2033.0
2021-08-15,AK,8.0,4.0,1.0,686.0
2021-08-15,AL,122.0,114.0,11.0,19538.0
2021-08-15,AR,75.0,79.0,4.0,15067.0
2021-08-15,AZ,8.0,38.0,1.0,10393.0
2021-08-15,CA,259.0,328.0,11.0,89525.0
2021-08-15,CO,16.0,61.0,3.0,14215.0
2021-08-15,CT,39.0,90.0,1.0,18784.0
2021-08-15,DC,1.0,7.0,0.0,1768.0
2021-08-15,DE,38.0,18.0,0.0,3574.0
2021-08-15,FL,1034.0,290.0,60.0,66723.0
2021-08-15,GA,123.0,114.0,10.0,28565.0
2021-08-15,GU,0.0,0.0,0.0,18.0
2021-08-15,HI,5.0,22.0,0.0,3301.0
2021-08-15,IA,26.0,134.0,3.0,20501.0
2021-08-15,ID,22.0,17.0,0.0,3589.0
2021-08-15,IL,114.0,227.0,7.0,57158.0
2021-08-15,IN,98.0,172.0,12.0,34001.0
2021-08-15,KS,41.0,82.0,8.0,15002.0
2021-08-15,KY,111.0,112.0,8.0,20428.0
2021-08-15,LA,142.0,109.0,18.0,22442.0
2021-08-15,MA,27.0,150.0,10.0,32159.0
2021-08-15,MD,41.0,61.0,2.0,21142.0
2021-08-15,ME,11.0,31.0,0.0,5222.0
2021-08-15,MI,39.0,177.0,3.0,31470.0
2021-08-15,MN,16.0,137.0,0.0,20819.0
2021-08-15,MO,162.0,175.0,13.0,33862.0
2021-08-15,MS,61.0,66.0,5.0,13540.0
2021-08-15,MT,16.0,24.0,4.0,3354.0
2021-08-15,NC,110.0,178.0,9.0,32762.0
2021-08-15,ND,0.0,28.0,0.0,4628.0
2021-08-15,NE,6.0,69.0,2.0,9912.0
2021-08-15,NH,8.0,40.0,1.0,5615.0
2021-08-15,NJ,54.0,111.0,4.0,36808.0
2021-08-15,NM,17.0,31.0,2.0,4788.0
2021-08-15,NV,11.0,20.0,0.0,5139.0
2021-08-15,NY,129.0,496.0,10.0,91326.0
2021-08-15,OH,98.0,320.0,6.0,62794.0
2021-08-15,OK,73.0,84.0,5.0,15865.0
2021-08-15,OR,41.0,32.0,6.0,6230.0
2021-08-15,PA,118.0,443.0,12.0,65190.0
2021-08-15,PR,0.0,0.0,0.0,89.0
2021-08-15,RI,8.0,34.0,0.0,6381.0
2021-08-15,SC,56.0,72.0,2.0,15139.0
2021-08-15,SD,9.0,30.0,0.0,4938.0
2021-08-15,TN,95.0,172.0,10.0,23803.0
2021-08-15,TX,534.0,322.0,58.0,78249.0
2021-08-15,UT,9.0,39.0,1.0,5224.0
2021-08-15,VA,32.0,132.0,1.0,25653.0
2021-08-15,VT,6.0,19.0,1.0,2307.0
2021-08-15,WA,30.0,65.0,2.0,12839.0
2021-08-15,WI,13.0,115.0,2.0,18647.0
2021-08-15,WV,28.0,56.0,1.0,8705.0
2021-08-15,WY,3.0,11.0,0.0,2035.0
2021-08-22,AK,2.0,1.0,1.0,682.0
2021-08-22,AL,142.0,97.0,7.0,19523.0
2021-08-22,AR,78.0,66.0,8.0,15082.0
2021-08-22,AZ,38.0,43.0,0.0,10432.0
2021-08-22,CA,262.0,325.0,21.0,89339.0
2021-08-22,CO,23.0,65.0,1.0,14124.0
2021-08-22,CT,60.0,101.0,11.0,18716.0
2021-08-22,DC,3.0,10.0,0.0,1988.0
2021-08-22,DE,43.0,24.0,6.0,3524.0
2021-08-22,FL,1163.0,287.0,81.0,65675.0
2021-08-22,GA,139.0,121.0,9.0,27967.0
2021-08-22,GU,0.0,0.0,0.0,17.0
2021-08-22,HI,1.0,25.0,0.0,3270.0
2021-08-22,IA,32.0,100.0,2.0,20292.0
2021-08-22,ID,31.0,26.0,2.0,3518.0
2021-08-22,IL,139.0,241.0,18.0,56967.0
2021-08-22,IN,135.0,190.0,13.0,34216.0
2021-08-22,KS,50.0,80.0,9.0,15077.0
2021-08-22,KY,145.0,106.0,10.0,20496.0
2021-08-22,LA,164.0,115.0,16.0,22540.0
2021-08-22,MA,31.0,158.0,3.0,32037.0
2021-08-22,MD,36.0,83.0,4.0,21149.0
2021-08-22,ME,16.0,33.0,0.0,5245.0
2021-08-22,MI,43.0,190.0,7.0,33162.0
2021-08-22,MN,22.0,135.0,3.0,20778.0
2021-08-22,MO,121.0,189.0,11.0,33805.0
2021-08-22,MS,67.0,52.0,9.0,13467.0
2021-08-22,MT,16.0,23.0,9.0,3373.0
2021-08-22,NC,142.0,129.0,7.0,32593.0
2021-08-22,ND,5.0,23.0,1.0,4678.0
2021-08-22,NE,12.0,51.0,1.0,9981.0
2021-08-22,NH,17.0,42.0,1.0,5579.0
2021-08-22,NJ,97.0,118.0,3.0,36825.0
2021-08-22,NM,17.0,42.0,1.0,4771.0
2021-08-22,NV,59.0,16.0,0.0,5162.0
2021-08-22,NY,148.0,430.0,9.0,91595.0
2021-08-22,OH,186.0,317.0,11.0,62834.0
2021-08-22,OK,49.0,89.0,8.0,15830.0
2021-08-22,OR,36.0,31.0,6.0,6206.0
2021-08-22,PA,102.0,450.0,13.0,65221.0
2021-08-22,PR,0.0,0.0,0.0,100.0
2021-08-22,RI,9.0,49.0,1.0,6330.0
2021-08-22,SC,77.0,91.0,8.0,15073.0
2021-08-22,SD,6.0,37.0,0.0,4915.0
2021-08-22,TN,122.0,186.0,11.0,23732.0
2021-08-22,TX,477.0,319.0,59.0,78571.0
2021-08-22,UT,11.0,24.0,3.0,5272.0
2021-08-22,VA,61.0,129.0,2.0,25598.0
2021-08-22,VT,6.0,13.0,0.0,2288.0
2021-08-22,WA,57.0,63.0,5.0,12816.0
2021-08-22,WI,20.0,125.0,2.0,18663.0
2021-08-22,WV,74.0,36.0,2.0,8717.0
2021-08-22,WY,4.0,13.0,1.0,2029.0
2021-08-29,AK,0.0,5.0,1.0,689.0
2021-08-29,AL,114.0,102.0,8.0,19621.0
2021-08-29,AR,70.0,78.0,4.0,15077.0
2021-08-29,AZ,40.0,46.0,5.0,10490.0
2021-08-29,CA,282.0,279.0,12.0,89416.0
2021-08-29,CO,37.0,85.0,3.0,14162.0
2021-08-29,CT,60.0,105.0,10.0,18735.0
2021-08-29,DC,3.0,8.0,0.0,2016.0
2021-08-29,DE,16.0,7.0,0.0,3529.0
2021-08-29,FL,982.0,316.0,87.0,65342.0
2021-08-29,GA,147.0,128.0,19.0,27981.0
2021-08-29,GU,0.0,0.0,0.0,18.0
2021-08-29,HI,20.0,28.0,1.0,3214.0
2021-08-29,IA,115.0,106.0,5.0,20316.0
2021-08-29,ID,37.0,12.0,2.0,3463.0
2021-08-29,IL,140.0,280.0,16.0,57101.0
2021-08-29,IN,87.0,195.0,14.0,34399.0
2021-08-29,KS,53.0,88.0,6.0,15150.0
2021-08-29,KY,174.0,138.0,16.0,20637.0
2021-08-29,LA,90.0,101.0,10.0,22498.0
2021-08-29,MA,45.0,158.0,4.0,32094.0
2021-08-29,MD,44.0,71.0,2.0,21330.0
